title,url,thumb,releaseDate,description,company,tag,platform
포켓몬스터소드,https://store.nintendo.co.kr/70010000026251,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/p/o/pokemonsw_1920x1080.jpg,2019-11-15,"『포켓몬스터』 시리즈 완전 신작이 Nintendo Switch에 등장!

모험의 무대는 풍요로운 자연과 발전된 도시 등, 다양한 모습을 가진 「가라르지방」입니다.
주인공은 가라르지방의 각지에 있는 포켓몬체육관에 도전하며 꿈에 그리던 챔피언이 되기 위한 모험을 떠나게 됩니다.
새로운 포켓몬과의 만남은 물론, 포켓몬이 거대해지는 「다이맥스」나 많은 종류의 포켓몬들이 서식하는 광대한 「와일드에리어」, 다른 트레이너와 협력하여 강력한 야생 다이맥스 포켓몬에게 도전하는 「맥스 레이드배틀」을 즐길 수 있습니다.",게임프리크,RPG,nintendo
포켓몬스터 브릴리언트 다이아몬드,https://store.nintendo.co.kr/70010000039952,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/b/d/bd_1920x1080.jpg,2021-11-19,"「포켓몬스터」 시리즈 최신작. 신오지방을 무대로 펼쳐지는 모험!

※본 타이틀은 발매일 전에 업데이트 데이터의 배포가 예정되어 있습니다. 업데이트 데이터를 포함하여 약 8GB의 사용 가능 공간이 필요해집니다.

본 타이틀은 한국에서 2008년에 닌텐도 DS 소프트웨어로 발매된 「포켓몬스터DP 디아루가?펄기아」의 리메이크 작품입니다. 원작에 등장했던 포켓몬들이 등장하며, 당시의 스토리가 충실하게 재현되어 있는 한편, 새로운 플레이 요소도 추가되는 등, Nintendo Switch에서 화려하게 재탄생했습니다.

무대는 많은 신화가 전해지는 풍요로운 자연의 「신오지방」. 주인공은 「모부기」, 「불꽃숭이」, 「팽도리」 중 1마리를 첫 파트너 포켓몬으로 선택하고 여행을 떠납니다. 「신오지방」의 여러 장소를 여행하며 포켓몬과 만나고, 배틀하고, 잡는 것을 통해 성장하면서 포켓몬리그 챔피언을 목표로 도전해보시기 바랍니다.

알림

이 소프트웨어에는 인터넷에 접속할 수 있는 환경과, Nintendo Switch Online 가입(유료)이 필요한 모드나 기능이 있습니다.

?「포켓몬스터 브릴리언트 다이아몬드」, 「포켓몬스터 샤이닝 펄」에서는, 「포켓몬의 출현율」과 「출현하는 포켓몬의 종류」가 다릅니다.
?「포켓몬스터 브릴리언트 다이아몬드」, 「포켓몬스터 샤이닝 펄」과 통신?대전?교환을 할 수 있습니다.

?플레이 인원수: 1명(대전?교환 등: 2~4명)

※여러 명이 플레이하는 경우, 발매일 이후에 배포되는 업데이트 데이터의 설치가 필요할 수 있습니다.

※업데이트 데이터를 다운로드 하기 위해선 인터넷 접속이 필요합니다.

※본작의 대응 언어 「스페인어」는 「유럽 스페인어」입니다.",게임프리크,어드벤처,nintendo
포켓몬스터 레츠고! 이브이,https://store.nintendo.co.kr/70010000015693,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/f/i/file_9.jpg,2018-11-16,"포켓몬스터 레츠고! 피카츄?포켓몬스터 레츠고! 이브이 체험판
다운로드 번호: D3GM 3303 RNFB TD9B



『포켓몬스터』시리즈가 Nintendo Switch에 첫 등장！
피카츄?이브이를 파트너로 함께 모험을 즐기자!

「포켓몬스터 레츠고! 피카츄」「포켓몬스터 레츠고! 이브이」는
Nintendo Switch 소프트웨어로 발매하는「포켓몬스터」시리즈 최신작.

「포켓몬스터 레츠고! 피카츄」에서는 피카츄를,
「포켓몬스터 레츠고! 이브이」에서는 이브이를 파트너로 함께 모험할 수 있습니다!
또한, 몬스터볼 모양을 한 디바이스 「몬스터볼 Plus」가 등장, 「Joy-Con」 대신에
본작의 컨트롤러로 사용할 수 있습니다.
게다가 「Pok?mon GO」를 연결하면 「Pok?mon GO」에서 잡은 관동지방의 포켓몬들을
본작으로 데려가서 함께 모험할 수 있는 등, 완전히 새로운 체험을 할 수 있는 「포켓몬스터」입니다.",게임프리크,RPG,nintendo
포켓몬스터 레츠고! 피카츄,https://store.nintendo.co.kr/70010000015694,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/f/i/file_3_3.jpg,2018-11-16,"포켓몬스터 레츠고! 피카츄?포켓몬스터 레츠고! 이브이 체험판
다운로드 번호: D3GM 3303 RNFB TD9B







『포켓몬스터』시리즈가 Nintendo Switch에 첫 등장！
피카츄?이브이를 파트너로 함께 모험을 즐기자!

「포켓몬스터 레츠고! 피카츄」「포켓몬스터 레츠고! 이브이」는
Nintendo Switch 소프트웨어로 발매하는「포켓몬스터」시리즈 최신작.

「포켓몬스터 레츠고! 피카츄」에서는 피카츄를,
「포켓몬스터 레츠고! 이브이」에서는 이브이를 파트너로 함께 모험할 수 있습니다!
또한, 몬스터볼 모양을 한 디바이스 「몬스터볼 Plus」가 등장, 「Joy-Con」 대신에
본작의 컨트롤러로 사용할 수 있습니다.
게다가 「Pok?mon GO」를 연결하면 「Pok?mon GO」에서 잡은 관동지방의 포켓몬들을
본작으로 데려가서 함께 모험할 수 있는 등, 완전히 새로운 체험을 할 수 있는 「포켓몬스터」입니다.",게임프리크,RPG,nintendo
포켓몬스터실드,https://store.nintendo.co.kr/70010000026252,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/p/o/pokemonsh_1920x1080.jpg,2019-11-15,"『포켓몬스터』 시리즈 완전 신작이 Nintendo Switch에 등장!

모험의 무대는 풍요로운 자연과 발전된 도시 등, 다양한 모습을 가진 「가라르지방」입니다.
주인공은 가라르지방의 각지에 있는 포켓몬체육관에 도전하며 꿈에 그리던 챔피언이 되기 위한 모험을 떠나게 됩니다.
새로운 포켓몬과의 만남은 물론, 포켓몬이 거대해지는 「다이맥스」나 많은 종류의 포켓몬들이 서식하는 광대한 「와일드에리어」, 다른 트레이너와 협력하여 강력한 야생 다이맥스 포켓몬에게 도전하는 「맥스 레이드배틀」을 즐길 수 있습니다.",게임프리크,RPG,nintendo
포켓몬스터 샤이닝 펄,https://store.nintendo.co.kr/70010000039957,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/s/p/sp_1920x1080.jpg,2021-11-19,"「포켓몬스터」 시리즈 최신작. 신오지방을 무대로 펼쳐지는 모험!

※본 타이틀은 발매일 전에 업데이트 데이터의 배포가 예정되어 있습니다. 업데이트 데이터를 포함하여 약 8GB의 사용 가능 공간이 필요해집니다.

본 타이틀은 한국에서 2008년에 닌텐도 DS 소프트웨어로 발매된 「포켓몬스터DP 디아루가?펄기아」의 리메이크 작품입니다. 원작에 등장했던 포켓몬들이 등장하며, 당시의 스토리가 충실하게 재현되어 있는 한편, 새로운 플레이 요소도 추가되는 등, Nintendo Switch에서 화려하게 재탄생했습니다.

무대는 많은 신화가 전해지는 풍요로운 자연의 「신오지방」. 주인공은 「모부기」, 「불꽃숭이」, 「팽도리」 중 1마리를 첫 파트너 포켓몬으로 선택하고 여행을 떠납니다. 「신오지방」의 여러 장소를 여행하며 포켓몬과 만나고, 배틀하고, 잡는 것을 통해 성장하면서 포켓몬리그 챔피언을 목표로 도전해보시기 바랍니다.

 

알림

이 소프트웨어에는 인터넷에 접속할 수 있는 환경과, Nintendo Switch Online 가입(유료)이 필요한 모드나 기능이 있습니다.

?「포켓몬스터 브릴리언트 다이아몬드」, 「포켓몬스터 샤이닝 펄」에서는, 「포켓몬의 출현율」과 「출현하는 포켓몬의 종류」가 다릅니다.
?「포켓몬스터 브릴리언트 다이아몬드」, 「포켓몬스터 샤이닝 펄」과 통신?대전?교환을 할 수 있습니다.

?플레이 인원수: 1명(대전?교환 등: 2~4명)
※여러 명이 플레이하는 경우, 발매일 이후에 배포되는 업데이트 데이터의 설치가 필요할 수 있습니다.
※업데이트 데이터를 다운로드 하기 위해선 인터넷 접속이 필요합니다.
※본작의 대응 언어 「스페인어」는 「유럽 스페인어」입니다.",게임프리크,어드벤처,nintendo
별의 커비 스타 얼라이즈,https://store.nintendo.co.kr/70010000009382,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/i/m/img_switch_eclaircity_main_visual.jpg,2018-04-26,"하트를 던지면 적이 친구가 된다!?
여러 가지 조합으로 대모험!

『별의 커비』 최신작이 Nintendo Switch로 등장!

이번 커비는 하트를 던져서 적을 동료로 만드는 새로운 액션을 구사합니다. 다양한 조합으로 동료를 바꿔 가며 4명이 함께 협력해서 모험을 펼칩니다.

커비의 카피 능력과 동료의 능력을 합치면 새로운 「프렌즈 능력」이 발동! 적과의 싸움이 유리해지고 장치를 풀 수도 있게 됩니다.
능력을 다양하게 조합하여 새로운 능력을 찾아내는 것도 이 게임의 즐거움 중 하나입니다.

Joy-Con을 나눔하면 동료를 조작할 수 있어 Nintendo Switch의 각 플레이 스타일로 언제 어디서나 최대 4명이 함께 멀티 플레이를 즐길 수 있습니다.",닌텐도,액션,nintendo
커비 파이터즈 2,https://store.nintendo.co.kr/70010000034637,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/e/7/e74650ccef427c3c3e6ea1c1b4629aabff825835cc261d2b96fb54a88e193c2d.jpg,2020-09-24,"커비 파이터즈 2 Demo
다운로드 번호: D3GM 3304 503B YNQB

커비 배틀로 정상을 노려라!
최대 4명이 펼치는 카피 능력 파이트!

최대 4명의 커비가 뒤엉켜 싸우는 대난투! 17종류의 카피 능력과 5명의 버디 중에서 파이터를 선택하고,
다양한 기술 및 아이템을 사용하여 상대의 HP를 0으로 만들면 승리합니다.
Joy-Con을 나눔 플레이하면 Nintendo Switch 본체 1대로 최대 4명이 배틀할 수 있는 것은 물론,
온라인 플레이 및 로컬 통신에도 대응하므로 다양한 플레이 스타일로 부담 없이 대전을 즐길 수 있습니다.
또한 본작에는 커비와 버디가 팀을 맺고 디디디 대왕과 메타 나이트가 기다리는 탑의 최상층을 목표로 하는
「스토리 모드」가 수록되어 있습니다. 「스토리 모드」는 도전할 때마다 매번 다른 적이 나타나는 박진감 넘치는 모드로,
최대 2명이 도전할 수 있습니다.",HAL 연구소,격투,nintendo
커비의 드림 뷔페,https://store.nintendo.co.kr/70010000056622,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/3/6/36c889bc55718d02d7427a10196ae376b47dddce8235e827ba5745ff7806b057.jpg,2022-08-17,"구르고, 먹고, 커지고.
디저트로 가득한 세상에서 먹보의 드림 배틀!

네 명의 커비가 먹은 딸기의 양으로 겨루는 대전 액션. 구르면서 나아가는 커비는 무대 위의 딸기를 먹으면 점점 크게 변화. 최종적으로 가장 커진 커비가 우승입니다.

▼딸기를 둘러싼 다양한 배틀
컬러풀한 음식을 무대로 산더미 딸기가 있는 골을 목표로 경쟁하거나, 떨어지는 딸기를 서로 빼앗거나, 상대를 날려 딸기를 가로채거나.여러가지 배틀로 가장 큰 커비를 결정합니다. 간단한 스틱 조작으로 커비를 굴릴 수 있기 때문에 누구나 부담없이 즐길 수 있습니다.

▼ 커비가 디저트로 변신!?
소프트 아이스크림의 모습을 한 「토네이도」나, 초콜릿의 모습을 한 「스톤」 등, 친숙한 카피 능력이 음식으로 등장. 주위의 딸기를 빨아들여 먹거나 충격파로 상대를 날려버리거나잘 사용하면 단번에 대역전도 노릴 수 있습니다.

▼ 다함께 드림 뷔페
Joy-Con을 나눔 플레이하면, 1대의 본체로 2인 플레이가 가능하고, 온라인 플레이나 로컬 통신에서는 최대 4인 플레이가 가능. 가족이나 친구는 물론, 세계의 플레이어와 대전할 수 있습니다.",HAL 연구소,액션,nintendo
슈퍼 커비 헌터즈,https://store.nintendo.co.kr/70010000022992,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/h/a/hacp_f15a_krillu01_02_r_ad-1.jpg,2019-09-09,"전 세계 헌터들과 대모험!

4 명의 커비가 힘을 합쳐 거대한 적에게 맞서 싸우는
「슈퍼 커비 헌터즈」가 Nintendo Switch의 매력을 살려 SUPER 진화!
개성적인 4 종류의 직업을 가진 커비들로 팀을 만들어,
보스급의 파워를 가진 강적들에게 도전합니다.

수록되어 있는 퀘스트는 100 종류 이상.
전투를 거듭하여 커비의 레벨을 올리거나, 강한 「무기」나
「방어구」를 획득하여 커비를 더욱 강하게 할 수 있습니다.

혼자서 즐기는 것은 물론, Joy-Con을 나누어 함께 플레이하거나,
Nintendo Switch를 가지고 모여 로컬 통신으로 플레이,
더불어 전 세계의 플레이어나 친구와의 온라인 플레이에도 대응하여,
최대 4명이서 즐기는 배틀을 누구와도 즐길 수 있습니다.
 
본 소프트웨어는 기본 무료로 즐길 수 있지만, 소프트웨어 내에서
게임 플레이를 도와주는 아이템을 구매(유료)할 수 있습니다.

※아이템(유료)을 구매하지 않아도 게임 클리어는 가능합니다.",HAL 연구소,액션,nintendo
뱀파이어: 마스커레이드 - 스완송 (Vampire: The Masquerade - Swansong),https://store.nintendo.co.kr/70010000053793,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/f/i/file_46_1.jpg,2019-07-26,"세 개의 나라, 세 개의 반, 그리고 당신의 이야기

제국, 왕국, 동맹의 3대국이 차지하고 있는 포드라의 대지. 그 중앙에 위치하는 사관학교에는 마치 포드라의 축소판 같이, 3개국의 차기 지휘자들이 반장을 맡고 있는 3개의 반이 있었습니다.

본 작품은 사관학교에 모이는 개성 넘치는 학생들의 담임이 되어 수업에서 교사로서 그들을 교육하고 전장에 있어서는 지휘관으로서 승리로 이끄는 롤플레잉 시뮬레이션입니다.

격동의 시대를 살아가는 젊은이들의 성장과 함께, 포드라 전체를 둘러싼 전란의 계기부터 결말까지를 2부 구성의 스토리로 그려 갑니다. 제 1부에서 어느 반의 담임을 할지 선택함에 따라 제 2부의 스토리는 3가지로 갈라집니다. 당신의 선택으로 3가지의 다른 미래가 그려집니다.",H2 INTERACTIVE,"RPG,시뮬레이션",nintendo
파이어 엠블렘 풍화설월,https://store.nintendo.co.kr/70010000021361,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/f/4/f448de04544b78316e4de639cd554d417559def0946b7965e1bee9823f939304.jpg,2023-01-20,"「파이어 엠블렘」시리즈 최신작의 무대는 4개의 왕국과 1개의 성지로 이루어진 세계 「엘레오스 대륙」.

천 년 전, 사람과 사룡 사이에 전쟁이 일어나며, 사람들은 이계의 영웅 「문장사」의 도움을 받으며 각국의 전사들과 힘을 합쳐 기나긴 싸움 끝에 사룡을 봉인했습니다.
하지만 시간이 지날수록 봉인의 힘은 약해져 갔고, 사룡 부활의 전조가 보이기 시작했습니다…

본작의 주인공은 신룡. 천 년 전, 사룡을 봉인한 이후 잠들었지만, 어느날 갑자기 깨어났습니다. 오랜 시간 잠들어 있던 탓인지, 자신이 누구인지 기억하지 못하는 것 같습니다. 이야기는 대대로 신룡을 지켜 온 「용의 수호자」들과의 만남으로부터 시작됩니다.

파이어 엠블렘 시리즈의 특징 중 하나는 칸으로 구분된 전장에서 펼쳐지는 전략성 높은 배틀이며, 주인공은 반지에 잠들어 있는 이계의 영웅 「문장사」를 불러낼 수 있습니다.

캐릭터들이 반지를 끼고, 문장사의 힘을 빌리면 스테이터스가 상승해서, 보다 강력한 능력 등을 사용할 수 있게 됩니다. 또한, 문장사와 캐릭터가 「인게이지」(합체)하면, 강력한 필살기를 구사할 수 있습니다.

새로운 세계 「엘레오스 대륙」에서 신룡 및 다양한 인물들과의 이야기가 펼쳐집니다.",인텔리전트 시스템즈,RPG,nintendo
파이어 엠블렘 Engage,https://store.nintendo.co.kr/70010000058804,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/h/q/hqdefault_11_1.jpg,2022-06-24,"『파이어 엠블렘 풍화설월』의 세계를 계승하여, 무쌍 시리즈 특유의 액션과 함께 장대한 이야기

세 개의 세력이 통치하는 대지, 포드라를 무대로 서로의 정의가 뒤얽히는 싸움을 그려낸 『파이어 엠블렘 풍화설월』.

그 세계와 캐릭터를 계승하고 있는 본작에서는 바로 그 포드라 대지에서 있었을지도 모를 새로운 이야기를 그려냅니다.

● 새로운 만남으로부터 생겨나는, 또 하나의 포드라 전투
『파이어 엠블렘 풍화설월』의 주인공을 대신하여, 세 세력의 젊은 차기 지도자들과의 재회를 이뤄낸 것은 본작의 주인공이자 새로운 캐릭터 「세즈」.
원작과는 다른 만남으로부터 시작되는 이 이야기는, 당신의 선택에 의해, 서로 맞물리지 않는 세 개의 길로 나뉘어 진행됩니다.

수수께끼에 싸여 있는 인물 「아르발」의 존재.
그리고, 세즈 앞을 막아서는 원작의 주인공 「회색 악마」.
아직 보지 못 한 역사의 끝에서 기다리고 있는 것은 희망일까, 절망일까…

● 세 가지 파트의 사이클로 진행되는 이야기
<군비 파트>
전초 기지 안을 자유롭게 이동하거나, 동료와 교류하고 아군을 강화하는 파트.
다음 전투를 위해 주인공 자신과 동료를 육성하는 한편, 다양한 활동을 함께 하거나, 유대감을 쌓는 대화를 즐길 수도 있습니다.

<진군 파트>
메인 퀘스트가 발생한 지점까지, 맵을 통해 상황을 확인하며 진군합니다. 귀중품을 판매하는 「행상인 안나」, 보수를 얻을 수 있는 「조사 지점」, 기간 한정의 「엑스트라 퀘스트」 등, 다양한 이벤트가 발생하기도 합니다.

<전투 파트>
실시간으로 전황이 변화하는 전장에서, 차분히 생각하여 동료에게 지시를 내리는 시뮬레이션다운 즐거움은 물론, 직접 캐릭터를 조작하며 길을 개척하는 쾌감 넘치는 무쌍 액션과 함께 「파이어 엠블렘 무쌍」 시리즈만의 전투를 즐길 수 있습니다.
또한, 적의 공격으로부터 지켜주거나, 연계해서 큰 기술을 펼치는 「부관」, 거대한 강적 「마수」 등, 『파이어 엠블렘 풍화설월』다운 요소들도 가득합니다.

● 「캐릭터×병과」로 자유로운 육성
「병과」를 변경하면 액션과 적군에 대해 유리?불리한 상성이 변화합니다. 각 캐릭터 고유의 특징과 조합하여, 자유로운 캐릭터 육성을 즐길 수 있습니다.

※한국어, 영어, 프랑스어, 독일어, 이탈리아어, 스페인어, 일본어, 중국어(간자체), 중국어(번자체) 자막을 지원하며, 영어 음성과 일본어 음성을 수록하여 원하는 음성으로 이야기를 즐길 수 있습니다.",인텔리전트 시스템즈,"액션,RPG,어드벤처,전략",nintendo
링 피트 어드벤처,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/f/i/file_177.jpg,https://store.nintendo.co.kr/70010000028221,2020-10-19,"『링콘』, 『레그 스트랩』이 팔이나 어깨, 가슴, 배, 등, 엉덩이, 다리 등의 부위의 움직임을 인식하고 캐릭터와 연동합니다. 판타지 세계를 모험하면서 즐겁게 즐길 수 있는 장기간의 피트니스 프로그램의 『어드벤처』를 시작으로, 손쉽게 시작할 수 있는 『미니 게임』, 정해진 피트니스 종목을 연속으로 플레이하는 『세트 메뉴』등 다양한 스타일로 운동할 수 있습니다.",닌텐도,피트니스 어드벤처,nintendo
제노블레이드 크로니클스 3,https://store.nintendo.co.kr/70010000053338,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/8/4/84394891be22213a22f641ecd034d5f9a211e4bab6d6566a1f66b64ec469e06d.jpg,2022-07-29,"웅대한 자연이 펼쳐진 「아이오니온」에서 함께 모험하게 된 여섯 소년 소녀의 이야기

이야기의 무대 「아이오니온」에서는 주인공 노아 일행이 소속된 「케베스」, 또 다른 주인공 미오 일행이 소속된 「아그누스」, 이 두 국가의 싸움이 끊임없이 이어지고 있습니다.

?최대 7명이 싸우는 배틀
조작할 수 있는 캐릭터는 노아 일행 6명. 거기에 함께 행동하는 노폰족 「리쿠」, 「마나나」 등, 모험 도중 동료가 되는 다른 캐릭터도 참가하여 무려 최대 7명.
7명의 캐릭터가 각각 역할을 가지고 행동하는 전략적인 배틀을 즐길 수 있습니다.

?클래스 체인지
노아는 근접 공격이 특기인 「소드 파이터」, 미오는 적의 주목을 받아 미끼가 되면서 공격을 회피하는 「질풍술사」. 이렇게 각 캐릭터에게는 각자 특장점이 있는 전용 클래스가 있습니다.
모험을 진행하면서 캐릭터의 클래스를 변경해서 「소드 파이터」가 여럿 존재하는 근접전에 강한 파티를 구성하는 등 자유롭게 파티를 편성할 수 있게 됩니다.

노아와 미오, 란츠와 세나, 유니와 타이온, 이 각각의 조합은 특정 조건이 발동하면 융합(인터링크)하여 「우로보로스」라고 하는 거대한 모습으로 변신할 수 있습니다.
각 「우로보로스」는 굉장히 강력한 전용 특기를 가지고 있어, 어느 타이밍에 우로보로스로 변신할 것인가가 배틀의 포인트가 됩니다.",모노리스 소프트,RPG,nintendo
제노블레이드 크로니클스 2,https://store.nintendo.co.kr/70010000009375,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/f/i/file_175_5.jpg,2018-04-03,"가자 낙원으로!

「제노블레이드」 시리즈 최신작이 Nintendo Switch로 등장.
끝없이 펼쳐진 운해 위, 초거대 생물 「Titans」가 오가는 세계 「Alrest」
사람들은 운해를 벗어나, 「Titans」 위에서 생활하고 있었다.
소년 Rex는 이종 생명체 「Blade」 소녀 Pyra가 지닌 힘을 사용하는
「Driver」가 되어, 함께 전설의 “낙원”을 찾아나선다.",모노리스 소프트,RPG,nintendo
